id,scientific_name,kingdom,phylum,class,order,family,genus,specific_epithet,taxonomic_status,threat_status,coordinates,display_name,town,state_district,country,temperature,humidity
9331187,Andinobates victimatus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,victimatus,Válido,EN,"[(7.074827, -76.239201), (7.340562, -76.472045), (7.150289, -76.330167), (7.333876, -76.422618), (7.33286, -76.071367), (7.08647, -76.206647), (7.337168, -76.454978), (7.18741, -76.318925), (7.000854, -76.391793), (7.742855, -76.646001), (4.18775, -72.6445), (4.18775, -72.6445)]","Dabeiba-Vereda Llanogrande, Vda. Llano Grande (ZVTN), Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",Dabeiba,Occidente,Colombia,20.169166666666666,96.66666666666669
8290723,Andinobates viridis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,viridis,Válido,CR,"[(4.86667, -76.15), (4.86667, -76.15), (4.86667, -76.15), (4.86667, -76.15)]","San José del Palmar, San Juan, Chocó, RAP Pacífico, Colombia",,San Juan,Colombia,18.02,98.0
7725061,Andinobates virolinensis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Andinobates,virolinensis,Válido,VU,"[(6.043357, -73.236827), (7.17485, -73.193712), (6.329286, -73.853024), (6.093692, -73.333662), (6.175783, -73.036664), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (5.831694, -74.195833), (5.833278, -74.196472), (5.833278, -74.196472), (5.833417, -74.196278), (5.806528, -74.251583), (5.618056, -73.957056), (5.618056, -73.957056), (5.806528, -74.251583), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (5.831694, -74.195833), (5.833278, -74.196472), (5.833278, -74.196472), (5.833417, -74.196278), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (5.849972, -74.196472), (5.833417, -74.19625), (5.834083, -74.196667), (5.832861, -74.196333), (5.832861, -74.196333), (5.834083, -74.196667), (5.849972, -74.196472), (5.833417, -74.19625), (5.618056, -73.957056), (5.618056, -73.957056), (5.618056, -73.957056), (6.105278, -73.22222), (6.105278, -73.22222), (6.997796, -73.412722), (6.792494, -73.479743), (7.002583, -73.417583), (7.002583, -73.417583), (6.997796, -73.412722), (6.997796, -73.412722), (6.997796, -73.412722), (6.997796, -73.412722), (6.997796, -73.412722), (6.997796, -73.412722), (6.997796, -73.412722), (7.002583, -73.417583), (7.002583, -73.417583), (6.79302, -73.47878), (5.81381, -73.9817), (5.81381, -73.9817), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.105278, -73.22222), (6.17513, -73.17587), (6.35577, -73.2567), (6.098723, -73.217531), (6.098723, -73.217531), (6.098723, -73.217531), (6.098723, -73.217531), (6.098723, -73.217531), (6.34875, -73.2099), (6.051372, -73.2), (6.10846, -73.2283), (6.10846, -73.2283), (6.10846, -73.2283), (6.10846, -73.2283), (6.10846, -73.2283), (6.10846, -73.2283), (6.45647, -73.25502), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985), (6.10858, -73.1985)]","Gámbita, Comunera, Santander, RAP Gran Santander, Colombia",,Comunera,Colombia,15.001319444444452,95.58333333333331
2428977,Colostethus agilis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,agilis,Válido,EN,"[(4.744166, -76.304444), (4.7493, -76.28743), (4.7493, -76.28743), (4.7479, -76.29982), (4.7479, -76.29982)]","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.482,100.0
2428978,Colostethus imbricolus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,imbricolus,Válido,EN,"[(7.010386, -76.282392), (7.012221, -76.28112), (7.011621, -76.284693), (6.276167, -77.371944), (6.92225, -76.03239), (6.92225, -76.03239), (6.92225, -76.03239), (6.92225, -76.03239), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (5.510278, -76.878333), (6.9597, -76.2359), (6.9597, -76.2359), (6.9597, -76.2359), (6.9597, -76.2359), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (6.9005, -76.2213), (5.6, -77.35), (5.6, -77.35), (5.6, -77.35), (5.580556, -77.497778), (4.18775, -72.6445)]","Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",Dabeiba,Occidente,Colombia,21.952333333333332,96.33333333333331
2428982,Colostethus latinasus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,latinasus,Válido,CR,"[(7.76, -77.72), (7.77, -77.73), (7.77, -77.73), (7.77, -77.73), (7.77, -77.73), (6.0, -73.166667), (6.0, -73.166667), (6.7, -75.466667), (6.247179, -75.805877), (6.83333, -73.41667), (5.22166, -76.03126), (4.566667, -74.033333), (4.566667, -74.033333), (4.566667, -74.033333), (4.84524, -75.54498), (5.50631, -75.49054), (5.22166, -76.03126), (5.22166, -76.03126)]","Boca de Cupe, Distrito Pinogana, Darién, Panamá",,,Panamá,12.977777777777774,95.72222222222224
2428984,Colostethus mertensi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,mertensi,Válido,VU,"[(4.63876, -75.4846)]","Mirador Aires de Cocora, Cocora-Estrella de Agua, Cocora, Salento, Fría, Quindío, RAP Eje Cafetero, Colombia",,Fría,Colombia,12.69,90.0
2428975,Colostethus thorntoni,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,thorntoni,Válido,VU,"[(5.52472, -75.04155), (5.52472, -75.04155), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647), (5.70509, -75.2647)]","Samaná, Magdalena Caldense, Caldas, RAP del Agua y la Montaña, Colombia",Samaná,Magdalena Caldense,Colombia,12.114285714285716,98.71428571428572
2428985,Colostethus ucumari,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,ucumari,Válido,EN,[],,,,,,
10845498,Ectopoglossus atopoglossus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ectopoglossus,atopoglossus,Válido,CR,"[(4.75134, -76.29539), (4.7493, -76.28743), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (4.744166, -76.304444), (6.15336, -75.54497)]","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.141111111111112,99.22222222222224
10886856,Ectopoglossus lacrimosus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Ectopoglossus,lacrimosus,Válido,VU,[],,,,,,
2429175,Hyloxalus abditaurantius,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,abditaurantius,Válido,CR,"[(5.72342, -75.96), (4.75134, -76.29539), (4.0376, -76.09566), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.03253, -76.09953), (4.0376, -76.09566), (4.03253, -76.09953), (4.03253, -76.09953), (4.0376, -76.09566), (4.03253, -76.09953), (5.41343, -76.0194), (5.41343, -76.0194), (5.23245, -76.0357), (5.23245, -76.0357), (4.65851, -75.6324), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66893, -75.6225), (4.66955, -75.6151), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.67115, -75.6329), (4.66353, -75.6265), (4.66353, -75.6265), (4.72326, -75.5726), (4.72326, -75.5726), (4.72326, -75.5726), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.524, -76.271), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (4.67259, -75.6135), (4.67259, -75.6135), (4.67259, -75.6135), (6.32237, -75.3302), (6.53691, -76.24451), (5.61167, -75.80417), (5.61167, -75.80417), (5.61167, -75.80417), (4.67845, -75.6112), (6.05671, -75.62707), (6.05671, -75.62707), (6.15336, -75.54497), (6.75973, -76.3061), (6.75973, -76.3061), (6.75973, -76.3061), (6.29975, -75.1361), (6.29975, -75.1361), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.1196, -75.6137), (6.24844, -75.53452)]","Tapartó-Betania, Betania, Suroeste, Antioquia, RAP del Agua y la Montaña, 056070, Colombia",Betania,Suroeste,Colombia,16.684166666666673,92.45833333333331
2429169,Hyloxalus chocoensis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,chocoensis,Válido,EN,"[(6.999, -76.263)]","HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO, 6-22, Carrera 10, Dabeiba, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",Dabeiba,Occidente,Colombia,22.09,99.0
2429251,Hyloxalus edwardsi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,edwardsi,Válido,CR,[],,,,,,
2429223,Hyloxalus fascianigrus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,fascianigrus,Válido,VU,"[(4.75134, -76.29539)]","El Cairo, Norte, Valle del Cauca, RAP Pacífico, Colombia",,Norte,Colombia,15.52,100.0
2429188,Hyloxalus pinguis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,pinguis,Válido,EN,[],,,,,,
2429215,Hyloxalus ramosi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,ramosi,Válido,EN,"[(6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.02), (6.371333, -74.021667), (6.371333, -74.021667), (6.371333, -74.021667), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.021944), (6.372722, -74.02), (6.371333, -74.021667), (6.371333, -74.021667), (6.380528, -75.034833), (6.388722, -75.035667), (6.388722, -75.035667), (6.380528, -75.034833), (6.388722, -75.035667), (6.356306, -74.992389), (6.388722, -75.035667), (6.388722, -75.035667), (6.400278, -75.01425), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.388861, -75.033028), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.222853, -74.846417), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.375, -75.040639), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.367611, -75.024417), (6.03981, -74.97606)]","Cimitarra, Santander, RAP Gran Santander, Colombia",Cimitarra,,Colombia,22.027261904761893,98.0
2429195,Hyloxalus ruizi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,ruizi,Válido,CR,"[(4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.42027, -74.3296), (4.4484, -74.3194), (4.4484, -74.3194)]","Vía Fusagasuga - San Miguel, Silvania, Sumapaz, RAP (Especial) Central, Colombia",Silvania,Sumapaz,Colombia,13.981428571428571,81.71428571428571
2429227,Hyloxalus vergeli,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,vergeli,Válido,VU,"[(4.46258, -75.20261), (4.46319, -75.20319), (4.449694, -75.232917), (4.449444, -75.232944), (4.450278, -75.233194), (4.449694, -75.232917), (4.450083, -75.232833), (4.449167, -75.230694), (4.449, -75.230528), (4.461323, -75.212175), (5.43566, -74.43552), (4.19372, -74.662379), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (5.16977, -74.50134), (4.847576, -74.621915), (6.283333, -75.25), (4.2924, -74.38332), (4.2924, -74.38332), (4.18775, -72.6445), (4.18775, -72.6445), (4.18775, -72.6445)]","Calle 68, El Triunfo, Comuna 6 - Vergel, Perímetro Urbano Ibagué, Ibagué, Centro, Tolima, RAP (Especial) Central, 730002, Colombia",,Centro,Colombia,20.83233333333335,93.46666666666668
10704401,Leucostethus ramirezi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Leucostethus,ramirezi,Válido,EN,"[(4.18775, -72.6445), (6.47531, -76.2272), (6.48, -76.23)]","Puerto López, Rio Meta, Meta, RAP (Especial) Central, Colombia",Puerto López,Rio Meta,Colombia,16.353333333333335,96.0
10002746,Oophaga anchicayensis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,anchicayensis,Válido,EN,[],,,,,,
10041465,Oophaga andresi,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,andresi,Válido,EN,"[(5.677757, -76.167419), (5.698899, -76.148768), (5.852475, -76.104907)]","El Carmen de Atrato, Atrato, Chocó, RAP Pacífico, Colombia",,Atrato,Colombia,16.333333333333332,98.0
2429137,Oophaga histrionica,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,histrionica,Válido,CR,"[(5.244052, -76.188058), (5.347366, -76.002412), (5.758034, -77.290375), (5.357172, -76.085559), (5.321106, -76.119992), (5.28931, -76.021574), (5.374514, -76.151234), (5.292232, -76.114364), (5.257502, -76.056324), (5.390234, -76.038918), (5.384599, -76.137529), (5.285488, -76.039915), (5.7045, -76.991778), (5.7045, -76.991778), (5.7045, -76.991778), (5.7035, -77.000556), (5.333714, -76.190711), (5.241362, -76.144112), (5.224096, -76.159189), (5.23291, -76.116631), (5.764889, -77.192528), (5.764889, -77.192528), (5.753889, -77.200556), (5.753889, -77.200556), (5.313595, -76.128231), (5.496504, -76.066636), (5.35646, -76.158886), (5.299282, -76.102198), (5.245288, -76.169862), (5.232148, -76.074126), (4.815767, -76.371393), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.315692, -76.152509), (5.3679, -76.651064), (5.3679, -76.651064), (5.3679, -76.651064), (5.3679, -76.651064), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.315778, -76.151944), (5.311452, -76.018168), (5.288861, -76.321278), (5.288861, -76.321278), (5.288861, -76.321278), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.280722, -76.324222), (5.288861, -76.321278), (5.349801, -76.118395), (5.375921, -76.018351), (6.205911, -77.580563), (6.719425, -76.564372), (5.369775, -76.000357), (6.715519, -76.545211), (5.326389, -76.615), (5.326389, -76.615), (5.326389, -76.615), (5.326389, -76.615), (6.726389, -76.529167), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.679167, -76.563056), (5.679167, -76.563056), (5.315778, -76.151944), (5.329444, -76.6275), (5.329444, -76.6275), (5.329444, -76.6275), (5.329444, -76.6275), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.527222, -76.555833), (5.416667, -76.065241), (5.704722, -76.440278), (5.704722, -76.440278), (5.704722, -76.440278), (5.704722, -76.440278), (5.319722, -76.617778), (5.319722, -76.617778), (5.319722, -76.617778), (5.6805, -77.248056), (5.510278, -76.878333), (6.092778, -77.271111), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (6.699083, -76.5605), (5.62632, -76.74824), (5.62632, -76.74824), (5.62632, -76.74824), (5.326667, -76.444722), (5.326667, -76.444722), (5.326667, -76.444722), (5.326667, -76.444722), (5.8443, -77.27773), (5.62632, -76.74824), (5.8443, -77.27773), (7.038577, -76.393318), (7.038577, -76.393318), (7.038577, -76.393318), (7.038577, -76.393318), (7.038577, -76.393318), (7.038577, -76.393318), (7.068822, -76.419573), (7.068822, -76.419573), (7.068822, -76.419573), (7.068822, -76.419573), (5.269444, -76.216667), (5.269444, -76.216667), (5.301469, -76.221566), (5.31596, -76.43481), (5.688684, -76.658942), (5.35305, -76.5868), (5.35305, -76.5868), (5.73, -76.59), (5.73, -76.59), (5.34358, -76.63516), (4.98772, -76.80528), (4.98772, -76.80528), (4.98772, -76.80528), (5.360278, -76.645833), (5.233333, -76.666667), (5.233333, -76.666667), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.688684, -76.658942), (5.66583, -76.60577), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (5.7679, -76.71816), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (6.203059, -77.389366), (5.580556, -77.497778), (5.580556, -77.497778), (5.580556, -77.497778), (5.580556, -77.497778), (5.711336, -77.264097), (5.711336, -77.264097), (5.711336, -77.264097), (5.711336, -77.264097), (6.11193, -77.425957), (6.220625, -77.405685), (6.218086, -77.403297), (5.41694, -75.8895), (6.26187, -77.3714), (6.26187, -77.3714), (6.26187, -77.3714), (6.26187, -77.3714), (6.26187, -77.3714)]","Tadó, San Juan, Chocó, RAP Pacífico, Colombia",Tadó,San Juan,Colombia,22.34638211382118,95.80081300813008
2429146,Oophaga lehmanni,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,lehmanni,Válido,CR,[],,,,,,
2429140,Oophaga occultator,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,occultator,Válido,CR,[],,,,,,
